"Region";"TaxonName";"scientificName";"Family";"Order";"Class";"Phylum";"Taxonomy";"OrigName";"Island";"PresentStatus";"FirstRecord";"FirstRecord_orig";"Source";"time_lag";"griis_first_observed"
"Belgium";"Guizotia schimperi";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2015;NA;"GRIIS";NA;2015
"Belgium";"Gutenbergia rueppellii";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";0;2013
"Belgium";"Gutenbergia rueppellii";"Gutenbergia rueppellii Schultz-Bip.";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"GBIF";"Gutenbergia rueppellii";"";"casual";2013;"2013";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2013
"Belgium";"Gyrodactylus proterorhini";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2011;NA;"GRIIS";NA;2011
"Belgium";"Haliaeetus leucocephalus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";0;2013
"Belgium";"Haliaeetus leucocephalus";"Haliaeetus leucocephalus (Linnaeus, 1766)";"Accipitridae";"Accipitriformes";"Aves";"Chordata";"GBIF";"Haliaeetus leucocephalus";"";"casual";2013;"2013";"Checklist of Alien Birds Belgium";0;2013
"Belgium";"Halimium alyssoides";"Halimium alyssoides (Lam.) K. Koch";"Cistaceae";"";"";"";"";"Halimium alyssoides";"";"casual";2012;"2012";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Halyomorpha halys";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2017;NA;"GRIIS";0;2017
"Belgium";"Hanseniella caldaria";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Hedera hibernica";"Hedera hibernica";"Araliaceae";"Apiales";"Magnoliopsida";"Tracheophyta";"TPL";"Hedera hibernica (Kirchner) Bean";"";"";2010;"2010";"Verloove (2006)";-12;2020
"Belgium";"Hedera hibernica";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2020;NA;"GRIIS";-12;2020
"Belgium";"Hedera maroccana";"Hedera maroccana McAllister";"Araliaceae";"";"";"";"";"Hedera maroccana";"";"casual";2010;"2010";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";11;2010
"Belgium";"Hedera maroccana";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";11;2010
"Belgium";"Helianthus decapetalus";"Helianthus decapetalus L.";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"GBIF";"Helianthus decapetalus";"";"casual";2011;"2011";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";4;2011
"Belgium";"Helianthus decapetalus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2011;NA;"GRIIS";4;2011
"Belgium";"Helianthus maximiliani";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2019;NA;"GRIIS";0;2019
"Belgium";"Heliothrips haemorrhoidalis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Helleborus lividus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2011;NA;"GRIIS";0;2011
"Belgium";"Helleborus lividus";"Helleborus lividus Aiton";"Ranunculaceae";"";"";"";"";"Helleborus lividus";"";"casual";2011;"2011";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2011
"Belgium";"Hemerocallis lilioasphodelus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";-8;2018
"Belgium";"Heracleum sibiricum";"Heracleum sibiricum L.";"Apiaceae";"Apiales";"Magnoliopsida";"Tracheophyta";"GBIF";"Heracleum sibiricum";"";"casual";2017;"2017";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Hercinothrips bicinctus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Hercinothrips femoralis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Heterodon nasicus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2020;NA;"GRIIS";NA;2020
"Belgium";"Hierophis viridiflavus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";NA;2010
"Belgium";"Himantoglossum robertianum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2014;NA;"GRIIS";3;2014
"Belgium";"Himantoglossum robertianum";"Himantoglossum robertianum (Loisel.) P. Delforge";"Orchidaceae";"";"";"";"";"Himantoglossum robertianum";"";"casual";2014;"2014";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";3;2014
"Belgium";"Himantopus mexicanus";"Himantopus mexicanus (Statius Muller, 1776)";"Recurvirostridae";"Charadriiformes";"Aves";"Chordata";"GBIF";"Himantopus mexicanus";"";"reproducing";2019;"2019";"Checklist of Alien Birds Belgium";NA;2019
"Belgium";"Himantopus mexicanus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2019;NA;"GRIIS";NA;2019
"Belgium";"Hippodamia convergens";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Hippophae rhamnoides subsp. caucasica";"Hippophae rhamnoides L. subsp. caucasica Rousi";"Elaeagnaceae";"";"";"";"";"Hippophae rhamnoides subsp. caucasica";"";"Naturalized";2010;"2010";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Hornungia alpina";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";0;2013
"Belgium";"Hornungia alpina";"Hornungia alpina (L.) O. Appel";"Brassicaceae";"Brassicales";"Magnoliopsida";"Tracheophyta";"GBIF";"Hornungia alpina";"";"casual";2013;"2013";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2013
"Belgium";"Hornungia petraea";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2020;NA;"GRIIS";0;2020
"Belgium";"Houttuynia cordata";"Houttuynia cordata Thunb.";"Saururaceae";"";"";"";"";"Houttuynia cordata";"";"casual";2010;"2010";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";2;2010
"Belgium";"Houttuynia cordata";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";2;2010
"Belgium";"Hyacinthus orientalis";"Hyacinthus orientalis";"Asparagaceae";"Asparagales";"Liliopsida";"Tracheophyta";"TPL";"Hyacinthus orientalis L.";"";"";2015;"2015";"Verloove (2006)";NA;NA
"Belgium";"Hydrangea macrophylla";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";1;2013
"Belgium";"Hydrangea macrophylla";"Hydrangea macrophylla (Thunb.) Ser.";"Hydrangeaceae";"";"";"";"";"Hydrangea macrophylla";"";"casual";2013;"2013";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";1;2013
"Belgium";"Hyla meridionalis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2020;NA;"GRIIS";-5;2020
"Belgium";"Hylotelephium spectabile";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";-4;2010
"Belgium";"Hymenoscyphus fraxineus";"Hymenoscyphus fraxineus (T.Kowalski) Baral, Queloz & Hosoya";"Helotiaceae";"Helotiales";"Leotiomycetes";"Ascomycota";"GBIF";"Chalara fraxinea";"";"";2010;"2010";"EPPO global database";NA;NA
"Belgium";"Hypericum hidcoteense";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2015;NA;"GRIIS";NA;2015
"Belgium";"Hypericum inodorum";"Hypericum inodorum";"Hypericaceae";"Malpighiales";"Magnoliopsida";"Tracheophyta";"";"Hypericum inodorum Mill.";"";"";2015;"2015";"Verloove (2006)";NA;NA
"Belgium";"Hypericum olympicum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2014;NA;"GRIIS";0;2014
"Belgium";"Hypericum olympicum";"Hypericum olympicum L.";"Hypericaceae";"";"";"";"";"Hypericum olympicum";"";"casual";2014;"2014";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2014
"Belgium";"Hypericum x hidcoteense";"Hypericum x hidcoteense D. Geerinck";"Hypericaceae";"";"";"";"";"Hypericum x hidcoteense";"";"casual";2015;"2015";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Hypericum x moserianum";"Hypericum x moserianum Andr�";"Hypericaceae";"";"";"";"";"Hypericum x moserianum";"";"casual";2015;"2015";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Iguana iguana";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";4;2010
"Belgium";"Ilex altaclerensis";"Ilex altaclerensis";"";"Aquifoliales";"Magnoliopsida";"Tracheophyta";"";"Ilex altaclerensis";"";"";2014;"2014";"Verloove (2006)";NA;NA
"Belgium";"Ilex crenata";"Ilex crenata Thunb.";"Aquifoliaceae";"Aquifoliales";"Magnoliopsida";"Tracheophyta";"";"Ilex crenata";"";"casual";2012;"2012";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";-1;2012
"Belgium";"Ilex crenata";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2012;NA;"GRIIS";-1;2012
"Belgium";"Ilex meserveae";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2014;NA;"GRIIS";NA;2014
"Belgium";"Ilex x meserveae";"Ilex x meserveae S.Y. Hu";"Aquifoliaceae";"Aquifoliales";"Magnoliopsida";"Tracheophyta";"";"Ilex x meserveae";"";"casual";2014;"2014";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Ipheion uniflorum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2012;NA;"GRIIS";2;2012
"Belgium";"Iris x hollandica";"Iris x hollandica Hort.";"Iridaceae";"";"";"";"";"Iris x hollandica";"";"casual";2017;"2017";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Ischnura senegalensis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";8;2013
"Belgium";"Jacobaea albescens";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2019;NA;"GRIIS";NA;2019
"Belgium";"Juglans cinerea";"Juglans cinerea L.";"Juglandaceae";"";"";"";"";"Juglans cinerea";"";"casual";2012;"2012";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2012
"Belgium";"Juglans cinerea";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2012;NA;"GRIIS";0;2012
"Belgium";"Juglans mandshurica";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2020;NA;"GRIIS";-2;2020
"Belgium";"Juncus striatus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2015;NA;"GRIIS";5;2015
"Belgium";"Juncus xiphioides";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2016;NA;"GRIIS";0;2016
"Belgium";"Juncus xiphioides";"Juncus xiphioides E. Mey.";"Juncaceae";"";"";"";"";"Juncus xiphioides";"";"Naturalized";2016;"2016";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2016
"Belgium";"Juncus xiphioides";"Juncus xiphioides";"Juncaceae";"Poales";"Liliopsida";"Tracheophyta";"TPL";"Juncus xiphioides E. Mey.";"";"";2013;"2013";"Verloove (2006)";0;2016
"Belgium";"Kalanchoe blossfeldiana";"Kalanchoe blossfeldiana Poelln.";"Crassulaceae";"";"";"";"";"Kalanchoe blossfeldiana";"";"casual";2012;"2012";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2012
"Belgium";"Kalanchoe blossfeldiana";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2012;NA;"GRIIS";0;2012
"Belgium";"Knautia macedonica";"Knautia macedonica Griseb.";"Caprifoliaceae";"";"";"";"";"Knautia macedonica";"";"casual";2011;"2011";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";3;2011
"Belgium";"Knautia macedonica";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2011;NA;"GRIIS";3;2011
"Belgium";"Kniphofia praecox";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2015;NA;"GRIIS";0;2015
"Belgium";"Kniphofia x praecox";"Kniphofia x praecox Baker";"Xanthorrhoeaceae";"";"";"";"";"Kniphofia x praecox";"";"Naturalized";2015;"2015";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Koeleria glauca";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2016;NA;"GRIIS";0;2016
"Belgium";"Koeleria glauca";"Koeleria glauca (Spreng.) DC.";"Poaceae";"";"";"";"";"Koeleria glauca";"";"casual";2016;"2016";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2016
"Belgium";"Koenigia campanulata";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";0;2013
"Belgium";"Koenigia fennica";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2014;NA;"GRIIS";NA;2014
"Belgium";"Kolkwitzia amabilis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2012;NA;"GRIIS";0;2012
"Belgium";"Kolkwitzia amabilis";"Kolkwitzia amabilis Graebn.";"Caprifoliaceae";"";"";"";"";"Kolkwitzia amabilis";"";"casual";2012;"2012";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2012
"Belgium";"Kontikia ventrolineata";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2016;NA;"GRIIS";NA;2016
"Belgium";"Lacerta agilis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2017;NA;"GRIIS";NA;2017
"Belgium";"Lamium confertum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Lamium garganicum";"Lamium garganicum";"Lamiaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"TPL";"Lamium garganicum L. subsp. garganicum";"";"";2011;"2011";"Verloove (2006)";NA;NA
"Belgium";"Lamium orvala";"Lamium orvala L.";"Lamiaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"GBIF";"Lamium orvala";"";"casual";2011;"2011";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";6;2011
"Belgium";"Lamium orvala";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2011;NA;"GRIIS";6;2011
"Belgium";"Lamprocapnos spectabilis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";0;2010
"Belgium";"Lamprocapnos spectabilis";"Lamprocapnos spectabilis (L.) Fukuhara";"Papaveraceae";"";"";"";"";"Lamprocapnos spectabilis";"";"casual";2010;"2010";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2010
"Belgium";"Lampropeltis triangulum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";7;2010
"Belgium";"Lamprotornis nitens";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Lamprotornis nitens";"Lamprotornis nitens (Linnaeus, 1766)";"Sturnidae";"Passeriformes";"Aves";"Chordata";"GBIF";"Lamprotornis nitens";"";"";2018;"2018";"Checklist of Alien Birds Belgium";NA;2018
"Belgium";"Lamprotornis splendidus";"Lamprotornis splendidus (Vieillot, 1822)";"Sturnidae";"Passeriformes";"Aves";"Chordata";"GBIF";"Lamprotornis splendidus";"";"";2018;"2018";"Checklist of Alien Birds Belgium";0;2018
"Belgium";"Lamprotornis splendidus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";0;2018
"Belgium";"Laonome calida";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2014;NA;"GRIIS";NA;2014
"Belgium";"Laonome xeprovala";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2017;NA;"GRIIS";NA;2017
"Belgium";"Larix decidua";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2017;NA;"GRIIS";NA;2017
"Belgium";"Lathyrus heterophyllus";"Lathyrus heterophyllus L.";"Fabaceae";"";"";"";"";"Lathyrus heterophyllus";"";"Naturalized";2011;"2011";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2011
"Belgium";"Lathyrus heterophyllus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2011;NA;"GRIIS";0;2011
"Belgium";"Latrodectus hesperus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";NA;2013
"Belgium";"Laurus nobilis";"Laurus nobilis";"Lauraceae";"Laurales";"Magnoliopsida";"Tracheophyta";"TPL";"Laurus nobilis L.";"";"";2017;"2017";"Verloove (2006)";NA;NA
"Belgium";"Lentinula edodes";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";-11;2018
"Belgium";"Lepinotus patruelis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";-9;2018
"Belgium";"Lepinotus reticulatus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Lepisma saccharina";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Leptinotarsa decemlineata";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Leucothrips nigripennis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Leycesteria formosa";"Leycesteria formosa";"Caprifoliaceae";"Dipsacales";"Magnoliopsida";"Tracheophyta";"TPL";"Leycesteria formosa Wallich";"";"";2017;"2017";"Verloove (2006)";NA;NA
"Belgium";"Liatris spicata";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2011;NA;"GRIIS";0;2011
"Belgium";"Liatris spicata";"Liatris spicata (L.) Willd.";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"GBIF";"Liatris spicata";"";"casual";2011;"2011";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2011
"Belgium";"Ligularia dentata";"Ligularia dentata (A. Gray) H. Hara";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"GBIF";"Ligularia dentata";"";"casual";2010;"2010";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2010
"Belgium";"Ligularia dentata";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";0;2010
"Belgium";"Ligularia przewalskii";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2016;NA;"GRIIS";2;2016
"Belgium";"Ligustrum vicaryi";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2011;NA;"GRIIS";NA;2011
"Belgium";"Ligustrum x vicaryi";"Ligustrum x vicaryi Rehd.";"Oleaceae";"";"";"";"";"Ligustrum x vicaryi";"";"casual";2011;"2011";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Lilium hollandicum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2016;NA;"GRIIS";0;2016
"Belgium";"Lilium x hollandicum";"Lilium x hollandicum Bergmans ex Woodcock & Stearn";"Liliaceae";"";"";"";"";"Lilium x hollandicum";"";"casual";2016;"2016";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Limnobium laevigatum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";0;2013
"Belgium";"Limnobium laevigatum";"Limnobium laevigatum (Humb. & Bonpl. ex Willd.) Heine";"Hydrocharitaceae";"";"";"";"";"Limnobium laevigatum";"";"casual";2013;"2013";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2013
"Belgium";"Limnodrilus maumeensis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2014;NA;"GRIIS";NA;2014
"Belgium";"Liposcelis bostrychophila";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Liposcelis brunnea";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Liposcelis paeta";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Lippia canescens";"Lippia canescens";"";"Lamiales";"Magnoliopsida";"Tracheophyta";"";"Lippia canescens";"";"casual";2010;"2010";"DAISIE";NA;NA
"Belgium";"Liriope muscari";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2015;NA;"GRIIS";0;2015
"Belgium";"Lomelosia stellata";"Lomelosia stellata (L.) Raf.";"Caprifoliaceae";"";"";"";"";"Lomelosia stellata";"";"casual";2017;"2017";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2017
"Belgium";"Lomelosia stellata";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2017;NA;"GRIIS";0;2017
"Belgium";"Lonchura punctulata";"Lonchura punctulata (Linnaeus, 1758)";"Estrildidae";"Passeriformes";"Aves";"Chordata";"GBIF";"Lonchura punctulata";"";"";2016;"2016";"Checklist of Alien Birds Belgium";NA;2016
"Belgium";"Lonchura punctulata";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2016;NA;"GRIIS";NA;2016
"Belgium";"Loncomelos narbonense";"Loncomelos narbonense";"Asparagaceae";"Asparagales";"Liliopsida";"Tracheophyta";"";"Loncomelos narbonense (L.) Raf.";"";"";2013;"2013";"Verloove (2006)";NA;NA
